gauge_id,start_date_used,end_date_used,n_years,missing_fraction,zero_flow_fraction,tau_acf_days,n_beta_rows,median_beta_all,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_unique_curves,q_uncert_rmse_all,q_uncert_rmse_lower,q_uncert_rmse_upper,q_uncert_days_above,q_uncert_Q_above,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,sig_mag_BaseMag,sig_mag_BFI,sig_mag_Q_7_day_max,sig_mag_Q_7_day_min,sig_mag_Q_CoV,sig_mag_Q_mean,sig_mag_Q_skew,sig_mag_Q_var,sig_mag_Q5,sig_mag_Q95,sig_mag_VarIdx,sig_freq_high_Q_freq,sig_freq_low_Q_freq,sig_freq_zero_Q_freq,sig_dur_RespTime,sig_dur_high_Q_dur,sig_dur_low_Q_dur,sig_dur_zero_Q_dur,sig_timing_HFD_mean,sig_timing_HFI_mean,sig_roc_AC1,sig_roc_AC1_low,sig_roc_BaseRecesK,sig_roc_FDC_slope,sig_roc_FlashIdx,sig_roc_RecesK_early,sig_roc_RecesVarSeasonality,sig_roc_RLD,sig_other_EventRR,sig_other_PeakDistribution,sig_other_PeakDistribution_low,sig_other_QP_elasticity,sig_other_RR_seasonality,sig_other_SnowDayRatio,sig_other_SnowStorage,sig_other_Spearmans_rho,sig_other_StorageFromBase,sig_other_TotalRR,sig_other_ratio_Event_TotalRR,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
203010,1967-06-19,2022-02-28,54.69952087611225,0.009860353371039592,0.005358406632291982,1.9754179681512525,125,0.9266594133245641,Leycester River at Rock Valley (203010),South East Coast (NSW),RICHMOND RIVER,No notes,-28.7381,153.163,-28.60460753,153.1287902,56,175.9,NSW,,1400,2300,2300,Not nested,,0,19670619,20220228,0.009860353,80.0,33.54847888,26.32020999,24.99391015,0.165173432,21.08507167,3.940984,4.001686,1.015403,0.527973,0.0,17.995976,1.538816,djf,234.154437,5.296665,jja,0.400809366,0.184349169,1026.010586,0.0,6.623830026,1.37442768,20.52610253,82.88236694,0.00933205,3.49067792,0.56608819,0.085279547,0.567738348,0.005358407,1,4.281725888,23.59453782,11.77777778,211.25,126.8846154,0.380314482,0.532393193,0.152879476,-3.851284653,0.838073904,0.28625441,2.13658922,0.446979866,0.159634812,-7.580080917,-5.532542108,2.446402392,0.755842666,0.0,286.7667139,-0.804465656,184.8187233,0.350084127,0.45598986,IGNEOUS,0.668619,SILICSED,0.226141,0.00550567,0.668619,0.226141,0.0,0.0997347,0.0,0.0,0.0,25.55556,46.66667,48.66667,0.891162137,164.0983,116.5866,23,917.5792,188.7535,894.5792,19.64,45.34503,0.946062,3,0.33526,0.188827,0.019814,0.764,0.1118,0.0842,0.0387,0.0013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93312,0.00315,0.0,0.0,0.0,0.93627,0.0,0.0,93.22612,29.2973,0.018666,0.018666,6.745905,6.745905,0.009353,0.009353,0.0,60.02284,45.34503,0.0,0.0,0,0.266667,0.088889,1.0,0.620403,0.329057,0.085243,0.20715,8.46857,17.35456,1.0,0.399178,5518.992,0.33058,0.681662,0.226049,78.06448,19.81206,133.4669,7.79383,0.824356,0.770755,0.783196,0.644933,0.525281,0.474544,0.50824,0.515519,0.446926,0.636107,0.75405,0.899478
203030,1979-09-29,2022-02-28,42.42026009582478,0.0009035755776429585,0.17364341085271318,7.823128912173958,125,3.17064827435106,Myrtle Creek at Rappville (203030),South East Coast (NSW),RICHMOND RIVER,No notes,-29.1116,152.9984,-29.09577838,152.8263067,56,387.3,NSW,,1400,2300,2300,Not nested,,0,19790929,20220228,0.000903576,53.0,37.20758944,28.99270541,30.01318247,0.019362334,1.665343926,2.982147,4.007215,1.343735,0.60886,0.0,18.760041,1.49178,djf,246.721058,5.693217,jja,0.177367405,0.187301968,166.2723709,0.0,4.895729817,0.37968186,10.08931234,3.455211054,0.0,1.31905545,1.139995305,0.231976744,0.69244186,0.173643411,1,19.20320856,60.90340909,19.2,205.4878049,105.8536585,0.831049056,0.801168347,0.149046928,-10.81760849,0.464441006,0.244031047,2.247841321,0.45891182,0.060448839,-9.76094776,-7.568171079,2.951375342,0.55760486,0.0,275.5027221,-0.907236318,199.4579535,0.126008097,0.479721864,SILICSED,0.6819187,UNCONSOLDTED,0.1974212,0.1974212,0.00381857,0.6819187,0.0,0.116841,0.0,0.0,0.0,17.912,61.944,69.136,0.869142681,128.3335,81.99975,36,644.5347,156.5638,608.5347,14.3,48.63757,0.877348,4,0.463828,0.219492,0.012854,0.6157,0.0665,0.0908,0.0844,0.0215,0.0354,0.0836,0.0021,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.08246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87471,0.04251,0.0,3e-05,0.0,0.91725,0.168932,0.168932,77.58562,50.47209,0.092847,0.092847,21.67552,21.67552,0.477078,0.477078,0.0,24.96302,48.63757,0.1,0.0,0,0.155725,0.017094,1.0,0.433147,0.210643,0.439016,0.324829,0.764941,161.1277,0.015373,0.001858,4604.823,0.302485,0.563673,0.195984,89.97036,35.61054,133.3364,5.697178,0.626033,0.567873,0.566887,0.483307,0.400778,0.34686,0.373279,0.358309,0.313894,0.464768,0.538621,0.648887
204002,1965-07-09,2022-02-28,56.643394934976044,0.020155638261878293,0.023924625098658246,5.703436830404978,125,2.0398002767959045,Clarence River at Tabulam (204002),South East Coast (NSW),CLARENCE RIVER,No notes,-28.89,152.56,-28.67189271,152.3810104,56,4545.3,NSW,,1400,2300,2300,Level 1,204007,3,19650709,20220228,0.020155638,73.0,32.60646082,10.8979054,23.8314868,0.05316835,7.894200543,2.674803,3.880097,1.45061,0.560796,0.0,18.804986,1.407806,djf,243.206359,5.567078,jja,0.132195275,0.206701983,300.5042581,0.0,5.760827215,0.430745392,18.32580051,6.157592989,0.00079836,1.32369635,0.710346456,0.113999605,0.578679953,0.023924625,1,6.837278107,33.70977011,23.0952381,220.4693878,105.0408163,0.688314324,0.701909401,0.117214537,-4.785916436,0.553522049,0.229682478,1.806844412,0.384660883,0.072886044,-7.436902279,-5.557696348,3.003303965,0.798365193,0.0,253.5487007,-0.919031046,166.9612094,0.15919178,0.457850548,IGNEOUS,0.4851529,SILICSED,0.2988538,0.0266742,0.4851529,0.2988538,0.0,0.1857291,0.0,0.00358751,0.0,14.67857,37.82143,68.39286,0.97160313,135.6477,107.7949,120,1275.332,535.9897,1155.332,16.3,153.9241,0.861343,6,0.4945,0.364418,0.007557,0.7151,0.1042,0.116,0.0546,0.0092,0.0009,0.0,0.0,0.0,0.0,0.94,0.0001,0.0,0.0,0.00016,0.00025,0.0,0.00104,0.1887,0.0,0.0,0.00025,0.0,0.0,0.0,5e-05,0.0,0.0,0.60313,0.20375,0.0,0.0025,0.0,0.80938,0.195998,0.168423,80.55644,52.23408,0.140216,0.140216,18.60848,5.297567,0.330091,0.330091,0.063454,38.5194,153.9241,0.0,0.0,0,0.092857,0.085714,1.0,0.661875,0.228748,0.01881,0.123779,0.793127,348.2047,0.100184,0.001922,3126.622,0.206588,0.483578,0.248867,99.10715,42.92107,112.4269,7.023825,0.74682,0.697591,0.670358,0.585344,0.502091,0.423215,0.47052,0.4533,0.411336,0.591924,0.6691,0.792542
204007,1971-08-14,2022-02-28,50.54620123203286,0.017441230635900768,0.0,7.001275125543588,125,2.293696052390243,Clarence River at Lilydale (Newbold Crossing (204007),South East Coast (NSW),CLARENCE RIVER,No notes,-29.51,152.68,-29.45967005,152.3453677,56,16944.4,NSW,,1400,2300,2300,Not nested,,8,19710814,20220228,0.017441231,76.0,22.39328821,9.918844573,15.93093496,0.005416531,0.794662086,2.853724,3.752005,1.314775,0.575736,0.0,17.492592,1.513219,djf,226.639634,5.292401,jja,0.219954825,0.294648588,192.8623413,0.00436477,4.259908249,0.519358278,16.22140663,4.894796125,0.01560305,1.85857924,0.505766109,0.08831312,0.467199559,0.0,1,7.12,32.59615385,0.0,217.106383,130.0212766,0.755373098,0.78765367,0.082264107,-3.713355787,0.391995798,0.172486578,1.350791246,0.374306106,0.077686461,-7.005568678,-4.928178115,3.260105635,0.780566124,0.0,256.0701136,-0.914489129,158.2353387,0.178984653,0.434039791,IGNEOUS,0.4505139,SILICSED,0.3735036,0.01364129,0.4505139,0.3735036,0.0,0.05872385,0.0422485,0.03705397,0.0,10.66667,48.66667,80.33334,1.293402641,167.6629,146.9495,26,1559.977,665.2929,1533.977,20.45,330.8076,0.897577,8,0.444395,0.42203,0.004679,0.7551,0.0895,0.1026,0.0473,0.0047,0.0008,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0001,8e-05,0.0,0.00062,0.16405,0.0,0.00014,0.00195,0.0,0.0,0.00014,8e-05,0.0,0.0,0.61462,0.21508,0.0,0.00299,0.0001,0.83269,0.439135,0.432596,71.57514,56.42228,0.250545,0.250545,26.73449,9.491058,0.763857,0.763857,0.015047,29.51776,330.8076,0.0,0.0,0,0.0,0.005556,0.0,0.541837,0.203487,0.00961,0.106548,0.587956,348.2047,0.092412,0.000717,3534.139,0.173956,0.464112,0.303425,108.1355,54.58645,94.24718,7.133059,0.787935,0.703969,0.657094,0.580931,0.481604,0.406903,0.457981,0.463218,0.456484,0.612416,0.694217,0.82039
204014,1972-05-11,2022-02-28,49.804243668720055,0.017371227530097302,0.007608391608391609,7.217639130584833,125,1.413646711752672,Mann River at Mitchell (204014),South East Coast (NSW),CLARENCE RIVER,No notes,-29.6947,152.1049,-29.82951963,151.8775871,56,882.9,NSW,,1400,2300,2300,Level 1,204007,0,19720511,20220228,0.017371228,22.0,53.73885258,10.85525473,41.63346879,0.186905613,14.5113684,2.377156,3.583034,1.507278,0.454707,0.000104,20.593797,1.322748,djf,250.784086,5.370356,jja,0.06561002,0.287949666,153.2140567,0.0,4.690997852,0.301803284,27.00089923,2.004372291,0.00577351,0.98912869,0.517860659,0.076755245,0.444531469,0.007608392,1,4.763888889,21.41778976,15.11111111,202.5116279,129.2093023,0.571940491,0.640327201,0.132660596,-3.607717208,0.536562105,0.24637028,1.939539147,0.415827338,0.066118636,-6.322341895,-5.82252886,3.180462522,0.781152149,0.001315011,256.0315565,-0.880117147,162.6212906,0.123253841,0.536442798,IGNEOUS,0.9844424,METAMORPH,0.01306432,0.0,0.9844424,0.00249325,0.0,0.0,0.01306432,0.0,0.0,15.25,51.0,73.25,0.877981497,216.6406,119.0376,414,1509.453,1108.14,1095.453,11.78,101.2652,0.84961,5,0.332378,0.642748,0.011093,0.6224,0.0949,0.1663,0.1045,0.008,0.0031,0.0008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138,0.59903,0.0,0.00041,0.00144,0.0,2e-05,0.00039,0.00029,2e-05,0.0,0.19965,0.19502,2e-05,0.00236,0.0,0.39705,0.126184,0.126184,33.90601,30.34681,0.026356,0.026356,65.22089,3.59689,0.265957,0.265957,0.0,63.43154,101.2652,0.0,0.0,0,0.266667,0.0,0.0,0.167958,0.303121,0.009388,0.156254,0.663353,1.637507,0.071426,0.0,2188.731,0.087797,0.354231,0.349181,123.7562,73.24889,68.37051,6.208228,0.678249,0.587652,0.512055,0.472849,0.403334,0.342199,0.392134,0.438842,0.480986,0.578958,0.597394,0.716562
204017,1971-08-19,2022-02-28,50.53251197809719,0.0029798992252262012,0.0,5.5379137850047355,125,1.0737931855513383,Bielsdown Creek at Dorrigo No.2 & No.3 (204017),South East Coast (NSW),CLARENCE RIVER,No notes,-30.3073,152.7135,-30.35384323,152.6982058,56,74.0,NSW,,1400,2300,2300,Level 1,204007,0,19710819,20220228,0.002979899,43.0,237.657826,70.59662307,175.7304463,0.005417999,0.70719378,4.760834,3.591107,0.754302,0.513511,0.0,17.699339,1.572684,djf,225.740734,4.901054,jja,2.525687484,0.457196696,1198.404131,0.62339905,3.091670367,3.530098976,16.79465053,119.1132655,0.37707471,10.80324879,0.358951314,0.035267906,0.206227584,0.0,1,3.527173913,14.76653696,0.0,204.1666667,188.0833333,0.604108733,0.659058553,0.044601171,-2.549044474,0.379888116,0.120570511,1.274781874,0.552321849,0.409746904,-4.781662503,-3.49767544,1.615345721,0.642597487,0.0,5.461009079,-0.863733071,194.6008004,0.752724625,0.544351666,IGNEOUS,0.8012563,SILICSED,0.1987437,0.0,0.8012563,0.1987437,0.0,0.0,0.0,0.0,0.0,39.0,43.0,29.0,1.276232681,280.9856,172.7623,659,973.4619,769.9145,314.4619,12.44,17.75337,1.071672,4,0.555742,0.431504,0.020168,0.6738,0.1065,0.1258,0.0863,0.0072,0.0004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20368,0.00333,0.0,0.0,0.0126,0.20701,0.0,0.0,99.97819,7.611121,0.021811,0.021811,0.0,0.0,0.0,0.0,0.0,92.25801,17.75337,0.0,0.0,0,0.557895,0.036364,0.0,0.707207,0.379278,0.0,0.189639,16.01144,306.9014,1.0,0.042739,7940.069,0.15486,0.568981,0.44119,109.2264,58.15079,75.95247,10.04616,1.141353,0.975514,0.969545,0.770811,0.594575,0.526936,0.593921,0.651816,0.712025,0.905011,1.037265,1.153969
204025,1969-11-02,2022-02-28,52.32580424366872,0.021452490581833402,0.037589562613624214,7.895957015412737,125,1.099047511768016,Orara River at Karangi (204025),South East Coast (NSW),CLARENCE RIVER,No notes,-30.2544,153.0323,-30.28994014,152.9702494,56,134.3,NSW,,1400,2300,2300,Level 2,204906,0,19691102,20220228,0.021452491,113.0,61.08104473,198.1055149,43.89808064,0.146504814,10.06678794,4.835861,3.779115,0.781477,0.490609,0.0,18.310591,1.619237,djf,232.770131,5.128738,jja,0.897637043,0.257705806,716.1460805,0.0,4.073202709,2.052016602,13.2086772,69.86083759,0.01414818,6.70816602,0.545696585,0.084964175,0.474227355,0.037589563,1,5.595070423,22.85824742,19.0,202.0666667,137.1555556,0.601697907,0.481500846,0.111279285,-3.604178694,0.546148729,0.198721919,1.467878991,0.557843504,0.190422835,-6.617042349,-4.00066233,1.965296139,0.736915778,0.0,302.9975287,-0.898452747,307.8418835,0.418076676,0.45547347,SILICSED,0.9428443,UNCONSOLDTED,0.05715567,0.05715567,0.0,0.9428443,0.0,0.0,0.0,0.0,0.0,39.0,43.5,29.0,1.313531707,204.792,131.4223,102,895.5401,318.3992,793.5401,28.09,22.04548,0.832798,4,0.599444,0.272427,0.035982,0.8337,0.0624,0.058,0.0369,0.009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.00058,0.0158,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.97253,0.00816,0.0,3e-05,0.0,0.98072,0.0,0.0,99.53775,76.70824,0.0,0.0,0.145957,0.145957,0.194646,0.194646,0.0,19.18117,22.04548,1.0,0.0,0,0.231035,0.012,1.0,0.390447,0.168969,0.4,0.284485,5.250502,24.55645,1.0,0.078326,9289.652,0.268988,0.669742,0.310969,88.70119,30.49389,108.1851,10.11624,1.151079,1.004934,0.999009,0.79489,0.61101,0.539517,0.606197,0.637308,0.681251,0.861362,1.062829,1.15058
204030,1977-08-31,2022-02-28,44.498288843258045,0.006521872885005845,0.06279804298012015,13.840748511995555,125,1.8123204807452833,Aberfoyle River at Aberfoyle (204030),South East Coast (NSW),CLARENCE RIVER,No notes,-30.2603,152.0083,-30.1908543,151.8265826,56,208.6,NSW,,1400,2300,2300,Level 1,204007,0,19770831,20220228,0.006521873,26.0,11.77328045,20.46821784,8.987766047,0.535285793,21.38386286,2.295385,3.499058,1.524389,0.4498,0.000438,20.108391,1.346779,djf,251.602085,5.394103,jja,0.056098334,0.214944041,64.14322085,0.0,3.696984587,0.206841491,12.29404688,0.584750494,0.0,0.76858896,0.697445002,0.124790983,0.529324333,0.062798043,1,4.950859951,20.79562044,19.88235294,218.625,112.9,0.679432902,0.660121772,0.188318859,-4.992631618,0.562338819,0.304796025,2.204823159,0.460329157,0.051234085,-6.663414787,-7.513260713,2.98566752,0.605071333,0.0047053,248.7912874,-0.900840479,164.2899995,0.08879591,0.576986994,IGNEOUS,0.7750801,SILICSED,0.2249199,0.0,0.7750801,0.2249199,0.0,0.0,0.0,0.0,0.0,12.5,23.0,77.5,0.886758483,161.7911,108.622,1138,1460.507,1303.152,322.507,7.42,56.34214,0.899334,4,0.290709,0.531357,0.005959,0.5464,0.0932,0.1932,0.1506,0.0159,0.0007,0.0,0.0,0.0,0.0,1.0,0.0,0.0008,0.0,0.00292,0.00018,0.0,0.00107,0.82543,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.07593,0.09311,0.0,0.00022,0.0,0.16926,0.0,0.0,7.933789,7.933789,0.095039,0.095039,91.83635,5.111186,0.134808,0.134808,0.0,86.42397,56.34214,0.0,0.0,0,0.128,0.051613,1.0,0.708507,0.333205,0.447619,0.390412,0.313697,1.765776,0.004438,0.0,2049.259,0.060998,0.329249,0.375902,131.7071,82.43646,53.61349,5.241904,0.595122,0.500247,0.440561,0.392154,0.320097,0.267609,0.296741,0.357654,0.414888,0.497328,0.543185,0.609323
204034,1971-08-18,2014-12-31,43.37303216974675,0.006438580987249085,0.00590851334180432,6.7571109676432535,125,1.653166000947542,Henry River at Newton Boyd (204034),South East Coast (NSW),CLARENCE RIVER,No notes,-29.763056,152.213333,-29.87102157,152.0498869,56,400.1,NSW,,1400,2300,2300,Level 1,204007,0,19710818,20141231,0.006438581,,,,,,,2.372347,3.603942,1.519147,0.559842,0.0,19.497139,1.380649,djf,248.348067,5.410889,jja,0.097286439,0.23077807,159.9501875,0.0,4.89069908,0.33190919,23.0020508,2.6349989,0.00405451,1.13737816,0.538866804,0.087166455,0.504002541,0.005908513,1,5.025641026,20.93139842,9.3,217.1,125.175,0.660187272,0.63773699,0.221499618,-3.675640923,0.512825153,0.269384145,1.730164251,0.426363436,0.070952157,-6.878072552,-4.748955171,3.553139461,0.917025372,0.000280623,239.1795746,-0.842033669,126.3437358,0.135644827,0.523073075,IGNEOUS,0.6155292,METAMORPH,0.3762051,0.00826705,0.6155292,0.0,0.0,0.0,0.3762051,0.0,0.0,18.0,62.0,69.0,1.020817274,191.4663,160.9887,323,1339.99,944.3904,1016.99,22.28,69.07713,0.902175,4,0.326927,0.612151,0.014766,0.7594,0.0927,0.1057,0.0402,0.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.12349,0.0,0.0,0.0072,0.0,0.0,0.00012,2e-05,0.0,0.0,0.52679,0.3385,0.0,0.00298,0.0,0.86827,0.091959,0.091959,75.00189,73.51646,0.0,0.0,24.86452,3.641831,0.041782,0.041782,0.0,21.06902,69.07713,0.0,0.0,0,0.0,0.053333,0.0,0.505471,0.139817,0.0,0.069909,0.247447,0.612756,0.0,0.0,2521.691,0.110415,0.378059,0.318471,120.7102,70.41185,73.93288,7.150016,0.789674,0.694129,0.610396,0.571789,0.478881,0.400892,0.465225,0.492727,0.504385,0.637796,0.673509,0.821684
204036,1952-03-16,2022-02-28,69.95756331279945,0.028177833437695678,0.011839561855670103,6.567087330832827,125,1.1065106047190048,Cataract Creek at Sandy Hill(below Snake Cre (204036),South East Coast (NSW),CLARENCE RIVER,No notes,-28.9341,152.2171,-29.01172897,152.1327952,56,238.6,NSW,,1400,2300,2300,Level 3,204002,0,19520316,20220228,0.028177833,66.0,24.39593152,18.83605908,18.34088393,0.32874139,20.93693515,2.599325,3.675788,1.414132,0.499222,0.0,20.351094,1.369631,djf,250.703185,5.389372,jja,0.214011298,0.296078402,391.1050871,0.0,4.704830735,0.625582793,20.7738986,8.662786211,0.01158808,2.05941985,0.524588471,0.072728737,0.440520296,0.011839562,1,4.31026253,18.32328308,13.36363636,206.9482759,134.5344828,0.582165318,0.643072572,0.153171209,-3.707446194,0.53480256,0.251744325,2.126026672,0.47436699,0.111385322,-5.61882989,-4.851791609,2.854019669,0.778429824,0.000236049,237.2732564,-0.821981333,121.6112785,0.233496057,0.477032988,IGNEOUS,1.0,UNCONSOLDTED,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,52.0,0.800000012,48.49094,73.28313,588,1162.958,908.2818,574.958,11.59,40.5932,0.838843,4,0.427847,0.565264,0.014431,0.6511,0.1155,0.1806,0.0528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.57493,0.0,0.0,3e-05,0.0,4e-05,0.0,0.00045,0.0,0.0,0.30557,0.11673,2e-05,0.00194,0.0,0.42426,1.363425,1.363425,43.58052,32.86118,0.021407,0.021407,54.8776,2.617231,0.157007,0.157007,0.0,62.41255,40.5932,0.0,0.0,0,0.266667,0.0,0.0,0.240807,0.266366,0.0,0.133183,0.417353,0.608805,0.0,0.0,2544.646,0.140553,0.44795,0.338696,114.6489,64.21596,82.28174,6.601387,0.69309,0.629057,0.575519,0.517969,0.44332,0.382364,0.432366,0.466935,0.469204,0.600863,0.64285,0.739975
204037,1971-02-18,2022-02-28,51.030800821355236,0.0072965287837330325,0.03885856347619305,6.851924312223219,125,1.223815558563358,Clouds Creek at Clouds Ck (204037),South East Coast (NSW),CLARENCE RIVER,No notes,-30.0938,152.6282,-30.11108268,152.5692009,56,62.8,NSW,,1400,2300,2300,Level 1,204007,0,19710218,20220228,0.007296529,37.0,10.11311313,10.20847347,7.641764609,0.042920758,6.656092397,3.638815,3.602497,0.990019,0.591205,0.0,17.043142,1.598651,djf,223.772143,5.081445,jja,0.372965747,0.319172575,348.8881529,0.0,5.356433492,0.67491161,20.6220814,13.06908648,0.00275146,2.10359236,0.645504159,0.088634276,0.49673026,0.038858563,1,6.949152542,29.84090909,15.29787234,216.5714286,130.1428571,0.605297703,0.365849551,0.088915173,-4.036235931,0.519831113,0.177122034,1.972787914,0.524193548,0.086812723,-6.507475647,-3.798843031,2.925906376,0.789943084,0.0,317.3051942,-0.826384316,249.5523096,0.182706517,0.475148477,SILICSED,0.9815843,IGNEOUS,0.01841553,0.0,0.01841553,0.9815843,0.0,0.0,0.0,0.0,0.0,36.9,59.7,33.0,2.0,300.0,165.0,589,1063.992,736.0651,474.992,15.82,17.78638,0.91073,3,0.506496,0.322454,0.027211,0.7489,0.1204,0.1019,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.98803,0.01182,0.0,7e-05,0.0,0.99992,0.0,0.0,99.97376,89.95769,0.0,0.0,0.026228,0.026228,0.0,0.0,0.0,8.757551,17.78638,0.0,0.0,0,0.233333,0.08,0.0,0.467571,0.224081,0.011633,0.117857,0.110791,0.22689,0.0,0.0,4780.438,0.157435,0.536268,0.420187,110.8812,58.32143,80.34492,8.507768,0.972722,0.833502,0.79498,0.678345,0.538603,0.465237,0.525865,0.538145,0.554327,0.742001,0.856475,0.996276
204039,1979-03-10,2022-02-28,42.97604380561259,0.03911575460279034,0.22024796128091229,7.522715426018446,125,1.6483599568544052,Maryland River at D/S Wylie Ck (204039),South East Coast (NSW),CLARENCE RIVER,No notes,-28.468,152.1978,-28.56267241,152.0819013,56,385.5,NSW,,1400,2300,2300,Level 3,204002,0,19790310,20220228,0.039115755,51.0,8.735732205,17.99996088,6.774719944,0.012741288,5.150167112,2.256611,3.804339,1.685864,0.484901,0.0,21.169093,1.332767,djf,264.132749,5.849891,jja,0.06982686,0.230825527,252.5712934,0.0,7.300566949,0.216659435,30.49695888,2.501891019,0.0,0.67439066,0.939367364,0.234237221,0.63097527,0.220247961,1,14.30364372,43.456621,43.14285714,207.15625,73.0,0.64764062,0.702373345,0.057708915,-11.4910054,0.576455573,0.260677425,2.705369756,0.462118207,0.047359251,-6.600921177,-5.296410689,3.418692461,0.548332468,8.04e-05,232.2591344,-0.905239483,131.324797,0.096861079,0.488939948,IGNEOUS,0.9426164,SEDVOLC,0.03003019,0.0,0.9426164,0.02735358,0.0,0.0,0.0,0.03003019,0.0,7.0,18.0,86.0,0.800000012,88.63317,84.92645,530,1074.164,791.8207,544.164,7.83,45.78176,0.799931,4,0.481476,0.555827,0.013885,0.5563,0.088,0.225,0.1295,0.0011,0.0001,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.00018,0.0,0.0,2e-05,0.31707,0.0,6e-05,0.00052,0.0,0.0,2e-05,3e-05,0.0,0.0,0.21254,0.45873,0.0,0.01025,0.0,0.68152,0.200121,0.0,97.92772,38.83498,0.004441,0.004441,1.596544,0.862741,0.017792,0.017792,0.226706,57.82515,45.78176,0.0,0.0,0,0.174603,0.0,0.0,0.524193,0.307616,0.008579,0.158097,0.804783,25.00746,0.009426,0.00498,2365.172,0.135932,0.370052,0.250402,108.8064,53.25491,98.43668,6.26159,0.645784,0.589159,0.535633,0.496237,0.439301,0.37403,0.425762,0.442965,0.443879,0.572004,0.597696,0.692377
